Task_ID,Department,Task_Type,Priority,Deadline_Days,Estimated_Hours,Resource_Available,Optimization_Score
1790,Finance,Campaign,1,3,9,0,6.333333333333334
32,Marketing,Hiring,1,3,15,0,6.333333333333334
2617,Finance,Support,1,3,7,0,6.333333333333334
2395,Marketing,Hiring,1,3,10,0,6.333333333333334
366,Tech,Support,1,3,16,0,6.333333333333334
2917,Tech,Campaign,2,30,20,0,6.333333333333333
838,Marketing,Development,2,30,18,0,6.333333333333333
1057,HR,Campaign,2,30,5,0,6.333333333333333
1597,HR,Payment,2,30,10,0,6.333333333333333
269,Tech,Development,2,30,4,0,6.333333333333333
103,Finance,Support,2,30,7,0,6.333333333333333
725,Marketing,Support,2,30,8,0,6.333333333333333
331,Marketing,Support,2,30,19,0,6.333333333333333
2418,Finance,Payment,2,30,1,0,6.333333333333333
209,Finance,Development,2,30,8,0,6.333333333333333
2670,Tech,Support,2,30,11,0,6.333333333333333
1250,HR,Campaign,2,30,10,0,6.333333333333333
513,Tech,Campaign,1,4,12,0,5.5
2747,Marketing,Development,1,4,17,0,5.5
525,Finance,Development,1,4,7,0,5.5
2641,Tech,Development,1,4,14,0,5.5
1390,Marketing,Payment,1,4,18,0,5.5
2117,Marketing,Support,1,4,7,0,5.5
38,Marketing,Support,1,5,15,0,5.0
500,HR,Campaign,1,5,12,0,5.0
2582,Tech,Development,1,5,2,0,5.0
571,Finance,Hiring,1,5,2,0,5.0
2855,Finance,Payment,1,5,4,0,5.0
2854,Finance,Payment,1,5,7,0,5.0
730,HR,Development,1,5,1,0,5.0
2384,Finance,Payment,1,5,11,0,5.0
457,Finance,Development,1,5,4,0,5.0
2583,Finance,Support,1,5,15,0,5.0
1928,Tech,Hiring,1,5,9,0,5.0
618,HR,Campaign,1,6,14,0,4.666666666666667
1620,Marketing,Development,1,6,5,0,4.666666666666667
1807,HR,Support,1,6,7,0,4.666666666666667
1066,Tech,Payment,1,6,15,0,4.666666666666667
2720,Finance,Campaign,1,6,10,0,4.666666666666667
479,Marketing,Support,1,6,12,0,4.666666666666667
325,Finance,Hiring,1,6,2,0,4.666666666666667
2490,Tech,Payment,1,6,20,0,4.666666666666667
1194,HR,Payment,1,6,18,0,4.666666666666667
1872,Marketing,Support,1,6,3,0,4.666666666666667
2196,Finance,Campaign,1,6,19,0,4.666666666666667
2990,HR,Hiring,1,6,11,0,4.666666666666667
454,Finance,Hiring,1,6,7,0,4.666666666666667
445,HR,Hiring,1,7,12,0,4.428571428571429
91,HR,Campaign,1,7,15,0,4.428571428571429
955,Tech,Support,1,7,16,0,4.428571428571429
466,Tech,Support,1,7,13,0,4.428571428571429
2886,Marketing,Payment,1,7,8,0,4.428571428571429
935,HR,Hiring,1,7,19,0,4.428571428571429
2521,Marketing,Support,1,7,8,0,4.428571428571429
433,Marketing,Campaign,1,7,16,0,4.428571428571429
2865,Finance,Hiring,1,7,4,0,4.428571428571429
2970,Marketing,Development,1,7,10,0,4.428571428571429
187,Finance,Support,1,7,6,0,4.428571428571429
2078,Tech,Payment,1,7,17,0,4.428571428571429
29,HR,Hiring,1,8,1,0,4.25
2615,Finance,Support,1,8,5,0,4.25
1745,Finance,Hiring,1,8,12,0,4.25
1193,Marketing,Hiring,1,8,3,0,4.25
1114,Tech,Support,1,9,18,0,4.111111111111111
243,HR,Development,1,9,16,0,4.111111111111111
2645,Marketing,Payment,1,9,8,0,4.111111111111111
1103,HR,Development,1,9,2,0,4.111111111111111
1880,Marketing,Payment,1,9,7,0,4.111111111111111
1394,Finance,Campaign,1,9,20,0,4.111111111111111
2483,Marketing,Hiring,1,9,16,0,4.111111111111111
880,Marketing,Development,1,9,6,0,4.111111111111111
883,Tech,Campaign,1,9,14,0,4.111111111111111
2831,HR,Hiring,1,10,19,0,4.0
986,Finance,Campaign,1,10,12,0,4.0
1217,Finance,Hiring,1,10,6,0,4.0
2756,Tech,Campaign,1,10,9,0,4.0
2965,Finance,Hiring,1,10,3,0,4.0
159,Marketing,Support,1,10,2,0,4.0
245,Tech,Campaign,1,10,1,0,4.0
946,Tech,Campaign,1,10,18,0,4.0
666,Marketing,Hiring,1,10,14,0,4.0
770,Marketing,Support,1,10,15,0,4.0
610,HR,Support,1,11,16,0,3.909090909090909
2709,HR,Hiring,1,11,14,0,3.909090909090909
1015,Marketing,Campaign,1,11,16,0,3.909090909090909
2094,Finance,Development,1,11,6,0,3.909090909090909
996,Marketing,Hiring,1,11,12,0,3.909090909090909
2705,HR,Campaign,1,11,19,0,3.909090909090909
1904,Marketing,Support,1,11,16,0,3.909090909090909
1890,Marketing,Campaign,1,12,11,0,3.8333333333333335
1035,Marketing,Campaign,1,12,7,0,3.8333333333333335
1964,Finance,Support,1,12,4,0,3.8333333333333335
2742,Finance,Hiring,1,12,10,0,3.8333333333333335
924,Tech,Campaign,1,12,12,0,3.8333333333333335
308,Finance,Hiring,1,12,10,0,3.8333333333333335
339,HR,Support,1,12,3,0,3.8333333333333335
1026,Finance,Campaign,1,12,20,0,3.8333333333333335
807,HR,Support,1,12,16,0,3.8333333333333335
237,Finance,Hiring,1,12,9,0,3.8333333333333335
970,Tech,Support,1,13,19,0,3.769230769230769
1990,Marketing,Development,1,13,18,0,3.769230769230769
975,HR,Campaign,1,13,1,0,3.769230769230769
738,Marketing,Development,1,13,16,0,3.769230769230769
1834,Tech,Support,1,13,19,0,3.769230769230769
2648,Tech,Development,1,13,16,0,3.769230769230769
530,Finance,Payment,1,13,13,0,3.769230769230769
416,Marketing,Payment,1,13,18,0,3.769230769230769
2949,Finance,Support,1,13,9,0,3.769230769230769
431,Marketing,Payment,1,13,4,0,3.769230769230769
338,Tech,Payment,1,13,19,0,3.769230769230769
2255,HR,Development,1,13,8,0,3.769230769230769
48,Tech,Campaign,1,14,1,0,3.7142857142857144
2237,Tech,Hiring,1,14,15,0,3.7142857142857144
1457,Finance,Campaign,1,14,5,0,3.7142857142857144
1338,Finance,Payment,1,14,1,0,3.7142857142857144
1851,Tech,Hiring,1,14,17,0,3.7142857142857144
2981,Marketing,Payment,1,14,17,0,3.7142857142857144
984,Marketing,Support,1,15,3,0,3.6666666666666665
1847,HR,Payment,1,15,18,0,3.6666666666666665
1716,HR,Hiring,1,15,10,0,3.6666666666666665
1632,Tech,Development,1,15,6,0,3.6666666666666665
1252,Finance,Support,1,15,17,0,3.6666666666666665
627,Marketing,Support,1,15,1,0,3.6666666666666665
1289,HR,Hiring,1,15,19,0,3.6666666666666665
2600,Tech,Development,1,15,3,0,3.6666666666666665
1870,Finance,Development,1,15,16,0,3.6666666666666665
2643,Marketing,Development,1,15,8,0,3.6666666666666665
2305,Marketing,Support,1,16,18,0,3.625
223,Finance,Campaign,1,16,17,0,3.625
2681,Marketing,Hiring,1,16,5,0,3.625
211,Tech,Hiring,1,16,5,0,3.625
225,Finance,Development,1,16,2,0,3.625
1025,HR,Hiring,1,16,17,0,3.625
1743,Finance,Development,1,16,5,0,3.625
814,HR,Campaign,1,16,20,0,3.625
2984,Tech,Hiring,1,16,1,0,3.625
1983,HR,Support,1,16,17,0,3.625
2234,Tech,Hiring,1,16,11,0,3.625
859,Finance,Hiring,1,16,5,0,3.625
2488,Finance,Campaign,1,16,18,0,3.625
2219,HR,Payment,1,16,1,0,3.625
743,Finance,Development,1,16,19,0,3.625
2995,Finance,Support,1,17,2,0,3.588235294117647
1073,Finance,Development,1,17,9,0,3.588235294117647
747,Tech,Support,1,17,10,0,3.588235294117647
1827,Finance,Payment,1,17,11,0,3.588235294117647
2706,Finance,Support,1,17,13,0,3.588235294117647
2211,Marketing,Support,1,17,14,0,3.588235294117647
2570,Marketing,Payment,1,17,2,0,3.588235294117647
966,Marketing,Support,1,17,16,0,3.588235294117647
2175,Marketing,Development,1,17,16,0,3.588235294117647
2525,Tech,Support,1,17,2,0,3.588235294117647
1754,Tech,Hiring,1,17,10,0,3.588235294117647
2777,Marketing,Payment,1,17,11,0,3.588235294117647
792,HR,Campaign,1,17,16,0,3.588235294117647
2471,HR,Support,1,18,17,0,3.5555555555555554
685,Marketing,Hiring,1,18,16,0,3.5555555555555554
1906,Finance,Support,1,18,13,0,3.5555555555555554
250,Tech,Hiring,1,18,13,0,3.5555555555555554
621,HR,Support,1,18,6,0,3.5555555555555554
564,Tech,Campaign,1,18,6,0,3.5555555555555554
1053,Tech,Hiring,1,18,15,0,3.5555555555555554
932,HR,Hiring,1,18,13,0,3.5555555555555554
797,Marketing,Payment,1,19,12,0,3.526315789473684
862,Marketing,Support,1,19,17,0,3.526315789473684
2694,HR,Hiring,1,19,8,0,3.526315789473684
1666,Finance,Payment,1,19,3,0,3.526315789473684
1309,Marketing,Development,1,19,9,0,3.526315789473684
2765,Marketing,Campaign,1,20,15,0,3.5
295,Finance,Hiring,1,20,9,0,3.5
763,Marketing,Development,1,20,10,0,3.5
1561,Tech,Payment,1,20,8,0,3.5
256,Tech,Support,1,20,20,0,3.5
1203,HR,Development,1,20,11,0,3.5
1736,HR,Campaign,1,20,16,0,3.5
13,Tech,Development,1,21,20,0,3.4761904761904763
1109,Finance,Support,1,21,12,0,3.4761904761904763
2188,Finance,Hiring,1,21,9,0,3.4761904761904763
2009,Marketing,Payment,1,21,10,0,3.4761904761904763
2573,Marketing,Support,1,21,18,0,3.4761904761904763
177,Tech,Support,1,22,6,0,3.4545454545454546
1010,HR,Campaign,1,22,8,0,3.4545454545454546
622,Finance,Campaign,1,22,7,0,3.4545454545454546
1299,Marketing,Support,1,22,4,0,3.4545454545454546
1311,Tech,Support,1,22,6,0,3.4545454545454546
1959,Marketing,Support,1,22,14,0,3.4545454545454546
1274,Tech,Support,1,22,18,0,3.4545454545454546
2212,Tech,Development,1,22,20,0,3.4545454545454546
1397,Tech,Hiring,1,23,18,0,3.4347826086956523
240,HR,Campaign,1,23,9,0,3.4347826086956523
1482,Marketing,Hiring,1,23,12,0,3.4347826086956523
1449,Finance,Campaign,1,23,13,0,3.4347826086956523
2771,Tech,Payment,1,23,6,0,3.4347826086956523
1649,Marketing,Development,1,23,9,0,3.4347826086956523
2548,Tech,Hiring,1,23,15,0,3.4347826086956523
316,HR,Campaign,1,23,19,0,3.4347826086956523
608,HR,Payment,1,24,19,0,3.4166666666666665
144,HR,Development,1,24,17,0,3.4166666666666665
2152,Tech,Support,1,24,3,0,3.4166666666666665
1223,Marketing,Campaign,1,24,2,0,3.4166666666666665
708,HR,Development,1,24,13,0,3.4166666666666665
1888,HR,Campaign,1,24,18,0,3.4166666666666665
2021,Tech,Support,1,24,13,0,3.4166666666666665
1676,Marketing,Payment,1,24,19,0,3.4166666666666665
776,Marketing,Support,1,24,10,0,3.4166666666666665
846,Marketing,Development,1,24,9,0,3.4166666666666665
422,Finance,Development,1,24,3,0,3.4166666666666665
2260,Tech,Campaign,1,24,19,0,3.4166666666666665
1405,Finance,Development,1,24,18,0,3.4166666666666665
318,Marketing,Hiring,1,24,4,0,3.4166666666666665
2588,Finance,Support,1,25,20,0,3.4
276,HR,Development,1,25,17,0,3.4
2215,Finance,Campaign,1,25,18,0,3.4
1298,Marketing,Hiring,1,25,5,0,3.4
878,Finance,Hiring,1,25,14,0,3.4
625,Marketing,Support,1,25,12,0,3.4
1952,Tech,Payment,1,25,10,0,3.4
2370,Finance,Payment,1,25,1,0,3.4
534,Marketing,Hiring,1,25,8,0,3.4
2356,Tech,Hiring,1,25,1,0,3.4
2344,Marketing,Support,1,25,4,0,3.4
1099,Finance,Hiring,1,25,6,0,3.4
17,HR,Development,1,25,6,0,3.4
1753,Finance,Payment,1,25,1,0,3.4
1441,Marketing,Campaign,1,25,11,0,3.4
2782,Finance,Campaign,1,25,6,0,3.4
2723,HR,Hiring,1,26,15,0,3.3846153846153846
614,Finance,Development,1,26,16,0,3.3846153846153846
1812,Marketing,Payment,1,26,15,0,3.3846153846153846
1496,Marketing,Hiring,1,26,7,0,3.3846153846153846
1766,HR,Campaign,1,26,3,0,3.3846153846153846
1221,Marketing,Development,1,26,4,0,3.3846153846153846
1228,HR,Payment,1,26,9,0,3.3846153846153846
1154,Finance,Development,1,26,18,0,3.3846153846153846
1831,Finance,Payment,1,26,13,0,3.3846153846153846
2116,Finance,Hiring,1,26,20,0,3.3846153846153846
1200,Marketing,Payment,1,27,5,0,3.3703703703703702
2420,HR,Hiring,1,27,9,0,3.3703703703703702
2040,Tech,Payment,1,27,10,0,3.3703703703703702
2500,HR,Support,1,27,19,0,3.3703703703703702
1655,Finance,Hiring,1,27,3,0,3.3703703703703702
2435,Finance,Development,1,27,12,0,3.3703703703703702
787,Tech,Development,1,27,11,0,3.3703703703703702
733,Marketing,Payment,1,28,9,0,3.357142857142857
414,Marketing,Campaign,1,28,3,0,3.357142857142857
1647,Tech,Development,1,28,6,0,3.357142857142857
1164,Finance,Payment,1,28,4,0,3.357142857142857
1816,Tech,Development,1,29,16,0,3.344827586206897
760,Tech,Development,1,29,5,0,3.344827586206897
2538,Finance,Campaign,1,29,16,0,3.344827586206897
981,HR,Payment,1,29,2,0,3.344827586206897
1064,Marketing,Hiring,1,29,16,0,3.344827586206897
752,Marketing,Hiring,1,29,18,0,3.344827586206897
855,Tech,Campaign,1,29,4,0,3.344827586206897
2130,HR,Development,1,29,16,0,3.344827586206897
1146,Finance,Support,1,29,16,0,3.344827586206897
1681,HR,Payment,1,29,6,0,3.344827586206897
2879,Tech,Support,1,29,20,0,3.344827586206897
1420,Marketing,Hiring,1,30,15,0,3.3333333333333335
2046,HR,Support,1,30,3,0,3.3333333333333335
1177,Tech,Support,1,30,9,0,3.3333333333333335
1412,Finance,Support,1,30,2,0,3.3333333333333335
1418,Tech,Support,1,30,14,0,3.3333333333333335
460,Tech,Hiring,1,30,19,0,3.3333333333333335
